,name,age,team,gp,gs,wins,losses,ties,goals_against,shots,saves,save_pct,goals_avg,shutouts,gps,minutes,quality_starts,quality_start_pct,really_bad_starts,ga_pct_minus,gs_above_avg,goals_scored,assists,points,plm,mpg,season
894,Michel Belhumeur,25,WSH,35.0,,0,24,3,162,1165,1003,.861,5.37,0,-0.1,1810.0,,,,127.0,-34.2,0,2,2,10,51.714,1975
895,Dan Bouchard,24,ATF,40.0,,20,15,5,111,1289,1178,.914,2.78,3,8.6,2397.0,,,,78.0,30.4,0,2,2,42,59.925,1975
896,Ken Broderick,32,BOS,15.0,,7,6,0,32,332,300,.904,2.39,1,3.3,802.0,,,,88.0,4.42,0,0,0,2,53.467,1975
897,Gary Bromley,25,BUF,50.0,,26,11,11,144,1134,990,.873,3.10,4,8.7,2785.0,,,,116.0,-19.6,0,4,4,2,55.7,1975
898,Ross Brooks,37,BOS,17.0,,10,3,3,48,415,367,.884,2.98,0,3.2,966.0,,,,105.0,-2.47,0,0,0,0,56.824,1975
899,Bruce Bullock,25,VAN,1.0,,0,1,0,4,25,21,.840,4.00,0,0.1,60.0,,,,0.0,0.0,0,0,0,0,60.0,1975
900,Roger Crozier,32,BUF,23.0,,17,2,1,55,573,518,.904,2.62,3,4.8,1260.0,,,,87.0,7.86,0,2,2,8,54.783,1975
901,John Davidson,21,STL,40.0,,17,15,7,144,1271,1127,.887,3.66,0,5.5,2358.0,,,,103.0,-4.57,0,2,2,8,58.95,1975
902,Gerry Desjardins,30,BUF,9.0,,6,2,1,25,264,239,.905,2.79,0,1.9,538.0,,,,0.0,0.0,0,0,0,0,59.778,1975
903,Ken Dryden*,27,MTL,56.0,,30,9,16,149,1590,1441,.906,2.70,4,12.2,3315.0,,,,85.0,25.42,0,3,3,2,59.196,1975
904,Michel Dumas,25,CBH,3.0,,2,0,0,7,42,35,.833,3.47,0,0.3,121.0,,,,0.0,0.0,0,0,0,0,40.333,1975
905,Gary Edwards,27,LAK,27.0,,15,3,8,61,724,663,.916,2.35,3,6.5,1561.0,,,,77.0,18.42,0,0,0,0,57.815,1975
906,Tony Esposito*,31,CBH,71.0,,34,30,7,193,2047,1854,.906,2.75,6,15.2,4209.0,,,,86.0,31.56,0,1,1,11,59.282,1975
907,Rocky Farr,27,BUF,7.0,,0,1,2,14,113,99,.876,3.93,0,0.4,213.0,,,,0.0,0.0,0,0,0,0,30.429,1975
908,Doug Favell,29,TOR,39.0,,12,17,6,145,1190,1045,.878,4.06,1,3.9,2145.0,,,,111.0,-14.46,0,1,1,10,55.0,1975
909,Ed Giacomin*,35,NYR,37.0,,13,12,8,120,922,802,.870,3.49,1,5.3,2065.0,,,,119.0,-18.86,0,0,0,20,55.811,1975
910,Gilles Gilbert,25,BOS,53.0,,23,17,11,158,1478,1320,.893,3.14,3,9.3,3019.0,,,,97.0,4.14,0,1,1,10,56.962,1975
911,Doug Grant,26,DET,7.0,,1,5,0,34,199,165,.829,5.37,0,0.0,380.0,,,,0.0,0.0,0,0,0,0,54.286,1975
912,Pierre Hamel,22,TOR,4.0,,1,2,0,18,124,106,.855,5.55,0,-0.1,195.0,,,,0.0,0.0,0,0,0,2,48.75,1975
913,Denis Herron,22,PIT,25.0,,5,14,4,91,845,754,.892,3.94,0,2.7,1386.0,,,,98.0,1.7,0,1,1,2,55.44,1975
914,Gary Inness,25,PIT,57.0,,24,18,10,161,1696,1535,.905,3.10,2,9.7,3116.0,,,,87.0,25.05,0,2,2,2,54.667,1975
915,Bob Johnson,26,PIT,12.0,,3,4,1,40,281,241,.858,5.03,0,0.2,478.0,,,,0.0,0.0,0,0,0,6,39.833,1975
916,Eddie Johnston,39,STL,30.0,,12,13,5,93,884,791,.895,3.10,2,5.6,1797.0,,,,96.0,3.98,0,0,0,0,59.9,1975
917,Michel Larocque,22,MTL,25.0,,17,5,3,74,683,609,.892,3.00,3,4.8,1478.0,,,,99.0,0.93,0,1,1,2,59.12,1975
918,Ken Lockett,27,VAN,25.0,,6,7,1,48,421,373,.886,3.18,2,2.7,907.0,,,,104.0,-1.82,0,0,0,2,36.28,1975
919,Pete LoPresti,20,MNS,35.0,,9,20,3,137,1125,988,.878,4.19,1,3.2,1961.0,,,,111.0,-13.59,0,0,0,2,56.029,1975
920,Ron Low,24,WSH,48.0,,8,36,2,235,1622,1387,.855,5.45,1,-0.4,2587.0,,,,132.0,-57.07,0,0,0,4,53.896,1975
921,Cesare Maniago,36,MNS,37.0,,11,21,4,149,1251,1102,.881,4.21,1,3.4,2126.0,,,,109.0,-11.76,0,0,0,2,57.459,1975
922,Peter McDuffe,26,KCS,36.0,,7,25,4,148,1262,1114,.883,4.23,0,3.3,2098.0,,,,107.0,-9.56,0,1,1,0,58.278,1975
923,Bill McKenzie,25,DET,13.0,,1,9,2,58,421,363,.862,4.71,0,0.7,739.0,,,,126.0,-11.82,0,0,0,2,56.846,1975
924,Gord McRae,26,TOR,20.0,,10,3,6,57,524,467,.891,3.22,0,3.1,1063.0,,,,99.0,0.48,0,0,0,4,53.15,1975
925,Gilles Meloche,24,CGS,47.0,,9,27,10,186,1514,1328,.877,4.03,1,5.1,2768.0,,,,112.0,-19.91,0,6,6,14,58.894,1975
926,Phil Myre,26,ATF,40.0,,14,16,10,114,1252,1138,.909,2.85,5,8.3,2399.0,,,,83.0,23.35,0,1,1,6,59.975,1975
927,Bernie Parent*,29,PHI,68.0,,44,14,9,137,1674,1537,.918,2.04,12,18.6,4035.0,,,,75.0,46.64,0,0,0,16,59.338,1975
928,Michel Plasse,26,PIT,44.0,,13,21,7,169,1426,1257,.881,4.03,0,4.6,2513.0,,,,108.0,-12.57,0,2,2,24,57.114,1975
929,Glenn Resch,26,NYI,25.0,,12,7,5,59,701,642,.916,2.48,3,5.7,1429.0,,,,77.0,17.9,0,0,0,0,57.16,1975
930,Terry Richardson,21,DET,4.0,,1,2,0,23,95,72,.758,6.86,0,-0.4,201.0,,,,0.0,0.0,0,0,0,2,50.25,1975
931,Curt Ridley,23,NYR,2.0,,1,1,0,7,42,35,.833,5.19,0,0.0,81.0,,,,0.0,0.0,0,0,0,0,40.5,1975
932,Fern Rivard,29,MNS,15.0,,3,9,0,50,429,379,.883,4.25,0,1.1,707.0,,,,106.0,-2.94,0,0,0,4,47.133,1975
933,Jim Rutherford,25,DET,59.0,,20,29,10,217,1770,1553,.877,3.75,2,7.7,3475.0,,,,112.0,-22.83,0,4,4,4,58.898,1975
934,Gary Simmons,30,CGS,34.0,,10,21,3,124,1184,1060,.895,3.67,2,4.7,2026.0,,,,95.0,5.89,0,1,1,26,59.588,1975
935,Billy Smith*,24,NYI,58.0,,21,18,17,156,1637,1481,.905,2.78,3,12.0,3364.0,,,,87.0,23.58,0,0,0,21,58.0,1975
936,Gary Smith,30,VAN,72.0,,32,24,9,197,1871,1674,.895,3.09,6,12.0,3820.0,,,,96.0,8.25,0,1,1,33,53.056,1975
937,Wayne Stephenson,30,PHI,12.0,,7,2,1,29,274,245,.894,2.73,1,2.3,638.0,,,,0.0,0.0,0,0,0,0,53.167,1975
938,Bobby Taylor,30,PHI,3.0,,0,2,1,13,70,57,.814,6.52,0,-0.2,120.0,,,,0.0,0.0,0,0,0,2,40.0,1975
939,Rogie Vachon*,29,LAK,54.0,,27,14,13,121,1656,1535,.927,2.24,6,14.0,3234.0,,,,67.0,60.66,0,1,1,2,59.889,1975
940,Mike Veisor,22,CBH,9.0,,1,5,1,36,222,186,.838,4.71,0,0.4,459.0,,,,0.0,0.0,0,0,0,0,51.0,1975
941,Gilles Villemure,34,NYR,45.0,,22,14,6,130,1169,1039,.889,3.16,2,7.5,2465.0,,,,101.0,-1.76,0,0,0,2,54.778,1975
942,Dunc Wilson,26,NYR,28.0,,9,13,4,99,809,710,.878,3.78,0,3.4,1571.0,,,,112.0,-10.25,0,0,0,6,56.107,1975
943,Yves Belanger,23,STL,31.0,,11,17,1,113,971,858,.884,3.86,0,3.6,1758.0,,,,106.0,-6.08,0,2,2,4,56.71,1976
944,Michel Belhumeur,26,WSH,7.0,,0,5,1,32,229,197,.860,5.11,0,0.1,376.0,,,,0.0,0.0,0,1,1,0,53.714,1976
945,Dan Bouchard,25,ATF,47.0,,19,17,8,113,1268,1155,.911,2.54,2,10.4,2665.0,,,,81.0,26.62,0,1,1,10,56.702,1976
946,Gary Bromley,26,BUF,1.0,,0,1,0,7,34,27,.794,7.00,0,-0.1,60.0,,,,0.0,0.0,0,0,0,0,60.0,1976
947,Gerry Cheevers*,35,BOS,15.0,,8,2,5,41,412,371,.900,2.74,1,3.3,898.0,,,,90.0,4.36,0,0,0,2,59.867,1976
948,Roger Crozier,33,BUF,11.0,,8,2,0,27,241,214,.888,2.61,1,2.4,620.0,,,,0.0,0.0,0,1,1,0,56.364,1976
949,John Davidson,22,NYR,56.0,,22,28,5,212,1757,1545,.879,3.97,3,6.1,3200.0,,,,110.0,-18.54,0,2,2,8,57.143,1976
950,Gerry Desjardins,31,BUF,55.0,,29,15,11,161,1463,1302,.890,2.95,2,10.9,3275.0,,,,100.0,0.09,0,1,1,2,59.545,1976
951,Ken Dryden*,28,MTL,62.0,,42,10,8,121,1650,1529,.927,2.03,8,16.5,3573.0,,,,67.0,60.68,0,2,2,0,57.629,1976
952,Gary Edwards,28,LAK,29.0,,12,13,4,103,826,723,.875,3.56,0,4.3,1737.0,,,,113.0,-12.05,0,0,0,2,59.897,1976
953,Tony Esposito*,32,CBH,68.0,,30,23,13,198,2082,1884,.905,2.98,4,13.2,3993.0,,,,86.0,31.25,0,1,1,2,58.721,1976
954,Doug Favell,30,TOR,3.0,,0,2,1,15,70,55,.786,5.63,0,-0.1,160.0,,,,0.0,0.0,0,0,0,0,53.333,1976
955,Ed Giacomin*,36,NYR,33.0,,12,17,4,119,1007,888,.882,3.61,2,4.8,1976.0,,,,107.0,-8.12,0,0,0,0,59.879,1976
956,Gilles Gilbert,26,BOS,55.0,,33,8,10,151,1347,1196,.888,2.90,3,10.6,3121.0,,,,102.0,-2.68,0,0,0,18,56.745,1976
957,Doug Grant,27,DET,2.0,,1,1,0,8,45,37,.822,4.02,0,0.2,119.0,,,,0.0,0.0,0,0,0,0,59.5,1976
958,Gilles Gratton,23,STL,6.0,,2,0,2,11,139,128,.921,2.49,0,1.1,265.0,,,,0.0,0.0,0,0,0,2,44.167,1976
959,Paul Harrison,20,MNS,6.0,,0,4,1,28,171,143,.836,5.48,0,-0.1,307.0,,,,0.0,0.0,0,0,0,2,51.167,1976
960,Denis Herron,23,KCS,64.0,,11,39,11,243,2211,1968,.890,4.04,0,6.6,3611.0,,,,100.0,0.45,0,0,0,16,56.422,1976
961,Gary Inness,26,PHI,25.0,,10,9,2,85,750,665,.887,3.84,0,2.8,1327.0,,,,103.0,-2.42,0,0,0,2,53.08,1976
962,Eddie Johnston,40,STL,38.0,,11,17,9,130,1026,896,.873,3.63,1,5.1,2148.0,,,,115.0,-17.03,0,0,0,0,56.526,1976
963,Michel Larocque,23,MTL,22.0,,16,1,3,50,537,487,.907,2.46,2,4.9,1219.0,,,,85.0,9.13,0,2,2,4,55.409,1976
964,Gord Laxton,20,PIT,8.0,,3,4,0,31,202,171,.847,4.51,0,0.5,413.0,,,,0.0,0.0,0,0,0,0,51.625,1976
965,Ken Lockett,28,VAN,30.0,,7,8,7,83,769,686,.892,3.48,0,3.7,1433.0,,,,98.0,1.67,0,0,0,6,47.767,1976
966,Pete LoPresti,21,MNS,34.0,,7,22,1,123,962,839,.872,4.14,1,3.0,1784.0,,,,116.0,-17.08,0,0,0,0,52.471,1976
967,Ron Low,25,WSH,43.0,,6,31,2,208,1420,1212,.854,5.46,0,-0.4,2285.0,,,,133.0,-51.65,0,0,0,2,53.14,1976
968,Cesare Maniago,37,MNS,47.0,,13,27,5,151,1521,1370,.901,3.36,2,7.5,2699.0,,,,90.0,16.48,0,0,0,11,57.426,1976
969,Peter McDuffe,27,DET,4.0,,0,3,1,22,155,133,.858,5.53,0,-0.1,239.0,,,,0.0,0.0,0,0,0,2,59.75,1976
970,Bill McKenzie,26,KCS,22.0,,1,16,1,97,624,527,.845,5.20,0,0.2,1119.0,,,,141.0,-28.29,0,1,1,4,50.864,1976
971,Gord McRae,27,TOR,20.0,,6,5,2,59,472,413,.875,3.71,0,2.2,954.0,,,,114.0,-7.03,0,0,0,0,47.7,1976
972,Gilles Meloche,25,CGS,41.0,,12,23,6,140,1253,1113,.888,3.45,1,6.4,2432.0,,,,101.0,-2.03,0,1,1,0,59.317,1976
973,Jerome Mrazek,24,PHI,1.0,,0,0,0,1,2,1,.500,9.55,0,0.0,6.0,,,,0.0,0.0,0,0,0,0,6.0,1976
974,Phil Myre,27,ATF,37.0,,16,16,4,122,1077,955,.887,3.44,1,5.6,2127.0,,,,103.0,-3.41,0,1,1,0,57.486,1976
975,Bill Oleschuk,20,KCS,1.0,,0,1,0,4,52,48,.923,4.00,0,0.1,60.0,,,,0.0,0.0,0,0,0,0,60.0,1976
976,Bernie Parent*,30,PHI,11.0,,6,2,2,24,259,235,.907,2.35,0,2.6,614.0,,,,0.0,0.0,0,0,0,2,55.818,1976
977,Michel Plasse,27,PIT,55.0,,24,19,10,178,1617,1439,.890,3.46,2,8.1,3090.0,,,,100.0,0.05,0,2,2,8,56.182,1976
978,Dave Reece,27,BOS,14.0,,7,5,2,43,350,307,.877,3.32,2,2.2,776.0,,,,112.0,-4.46,0,0,0,0,55.429,1976
979,Glenn Resch,27,NYI,44.0,,23,11,8,88,1215,1127,.928,2.08,7,11.6,2540.0,,,,66.0,45.78,0,1,1,0,57.727,1976
980,Terry Richardson,22,DET,1.0,,0,1,0,7,36,29,.806,7.00,0,-0.1,60.0,,,,0.0,0.0,0,0,0,2,60.0,1976
981,Curt Ridley,24,VAN,9.0,,6,0,2,19,227,208,.916,2.28,1,2.1,500.0,,,,0.0,0.0,0,0,0,0,55.556,1976
982,Jim Rutherford,26,DET,44.0,,13,25,6,158,1379,1221,.885,3.60,4,6.4,2633.0,,,,104.0,-6.16,0,0,0,4,59.841,1976
983,Gary Simmons,31,CGS,40.0,,15,19,5,131,1181,1050,.889,3.34,2,6.6,2354.0,,,,101.0,-0.96,0,0,0,18,58.85,1976
984,Al Smith,30,BUF,14.0,,9,3,2,43,360,317,.881,3.07,0,2.7,839.0,,,,108.0,-3.36,0,0,0,0,59.929,1976
985,Billy Smith*,25,NYI,39.0,,19,10,9,98,1067,969,.908,2.62,3,8.5,2248.0,,,,83.0,19.49,0,1,1,10,57.641,1976
986,Gary Smith,31,VAN,51.0,,20,24,6,167,1416,1249,.882,3.51,2,7.3,2857.0,,,,107.0,-11.09,0,1,1,24,56.02,1976
987,Doug Soetaert,20,NYR,8.0,,2,2,0,24,167,143,.856,5.29,0,0.0,272.0,,,,0.0,0.0,0,1,1,0,34.0,1976
988,Ed Staniowski,20,STL,11.0,,5,3,2,33,337,304,.902,3.20,0,1.8,619.0,,,,89.0,4.11,0,0,0,0,56.273,1976
989,Wayne Stephenson,31,PHI,66.0,,40,10,14,164,1774,1610,.908,2.58,1,14.7,3811.0,,,,84.0,31.33,0,0,0,11,57.742,1976
990,Bobby Taylor,31,PIT,6.0,,3,2,0,22,173,151,.873,4.16,0,0.5,318.0,,,,0.0,0.0,0,0,0,2,53.0,1976
991,Wayne Thomas,28,TOR,64.0,,28,24,12,196,1969,1773,.900,3.20,2,11.0,3679.0,,,,90.0,20.8,0,0,0,18,57.484,1976
992,Rogie Vachon*,30,LAK,51.0,,26,20,5,160,1474,1314,.891,3.15,5,9.3,3052.0,,,,99.0,2.3,0,0,0,0,59.843,1976
993,Gilles Villemure,35,CBH,15.0,,2,7,5,57,405,348,.859,4.30,0,1.2,796.0,,,,128.0,-12.41,0,0,0,0,53.067,1976
994,Dunc Wilson,27,NYR,20.0,,5,9,3,76,551,475,.862,4.24,0,1.7,1076.0,,,,125.0,-15.33,0,0,0,11,53.8,1976
995,Bernie Wolfe,24,WSH,40.0,,5,23,7,148,1300,1152,.886,4.17,0,3.5,2130.0,,,,103.0,-4.86,0,0,0,0,53.25,1976
996,Yves Belanger,24,STL,3.0,,2,0,0,7,56,49,.875,3.00,0,0.4,140.0,,,,0.0,0.0,0,1,1,0,46.667,1977
997,Dan Bouchard,26,ATF,42.0,,17,17,5,139,1131,992,.877,3.51,1,5.7,2373.0,,,,112.0,-15.31,0,1,1,9,56.5,1977
998,Bruce Bullock,27,VAN,1.0,,0,0,0,3,13,10,.769,6.77,0,-0.1,27.0,,,,0.0,0.0,0,0,0,0,27.0,1977
999,Gerry Cheevers*,36,BOS,45.0,,30,10,5,137,1152,1015,.881,3.05,3,8.3,2698.0,,,,109.0,-11.01,0,4,4,46,59.956,1977
1000,Roger Crozier,34,WSH,3.0,,1,0,0,2,61,59,.967,1.16,0,0.6,103.0,,,,0.0,0.0,0,0,0,0,34.333,1977
1001,John Davidson,23,NYR,39.0,,14,14,6,125,1194,1069,.895,3.55,1,5.0,2115.0,,,,96.0,5.58,0,0,0,6,54.231,1977
1002,Gerry Desjardins,32,BUF,49.0,,31,12,6,126,1258,1132,.900,2.64,3,10.5,2867.0,,,,92.0,11.58,0,0,0,2,58.51,1977
1003,Ken Dryden*,29,MTL,56.0,,41,6,8,117,1457,1340,.920,2.14,10,14.3,3275.0,,,,73.0,42.35,0,2,2,0,58.482,1977
1004,Michel Dumas,27,CBH,5.0,,0,1,2,17,140,123,.879,4.23,0,0.3,241.0,,,,0.0,0.0,0,1,1,0,48.2,1977
1005,Don Edwards,21,BUF,25.0,,16,7,2,62,616,554,.899,2.52,2,5.7,1476.0,,,,92.0,5.37,0,1,1,2,59.04,1977
1006,Gary Edwards,29,LAK,27.0,,4,16,5,107,813,706,.868,4.29,2,2.0,1496.0,,,,120.0,-18.09,0,1,1,2,55.407,1977
1007,Tony Esposito*,33,CBH,69.0,,25,36,8,234,2353,2119,.901,3.46,2,10.1,4056.0,,,,91.0,23.34,0,2,2,6,58.783,1977
1008,Doug Favell,31,CLR,30.0,,8,15,4,105,999,894,.895,3.91,0,3.0,1610.0,,,,96.0,4.26,0,0,0,15,53.667,1977
1009,Ed Giacomin*,37,DET,33.0,,8,18,3,107,833,726,.872,3.59,3,4.1,1790.0,,,,117.0,-15.9,0,1,1,4,54.242,1977
1010,Gilles Gilbert,27,BOS,34.0,,18,13,3,97,841,744,.885,2.86,1,6.8,2038.0,,,,105.0,-5.02,0,1,1,10,59.941,1977
1011,Doug Grant,28,STL,17.0,,7,7,3,50,408,358,.877,3.13,1,2.8,959.0,,,,112.0,-5.38,0,0,0,0,56.412,1977
1012,Gilles Gratton,24,NYR,41.0,,11,18,7,143,1012,869,.859,4.23,0,2.8,2030.0,,,,129.0,-32.32,0,0,0,13,49.512,1977
1013,Paul Harrison,21,MNS,2.0,,0,2,0,11,49,38,.776,5.50,0,-0.1,120.0,,,,0.0,0.0,0,0,0,0,60.0,1977
1014,Denis Herron,24,PIT,34.0,,15,11,5,94,1058,964,.911,2.94,1,6.2,1918.0,,,,81.0,21.71,0,1,1,4,56.412,1977
1015,Gary Inness,27,PHI,6.0,,1,0,2,9,89,80,.899,2.57,0,0.8,210.0,,,,0.0,0.0,0,1,1,0,35.0,1977
1016,Eddie Johnston,41,STL,38.0,,13,16,5,108,921,813,.883,3.07,1,6.4,2108.0,,,,107.0,-7.27,0,0,0,0,55.474,1977
1017,Michel Larocque,24,MTL,26.0,,19,2,4,53,592,539,.910,2.09,4,6.8,1524.0,,,,82.0,11.74,0,0,0,0,58.615,1977
1018,Gord Laxton,21,PIT,6.0,,1,3,1,26,158,132,.835,6.17,0,-0.4,253.0,,,,0.0,0.0,0,0,0,0,42.167,1977
1019,Pete LoPresti,22,MNS,44.0,,13,20,10,156,1325,1169,.882,3.62,1,5.9,2588.0,,,,108.0,-11.09,0,1,1,4,58.818,1977
1020,Ron Low,26,WSH,54.0,,16,27,5,188,1578,1390,.881,3.88,0,5.5,2910.0,,,,109.0,-15.42,0,0,0,4,53.889,1977
1021,Cesare Maniago,38,VAN,47.0,,17,21,9,151,1426,1275,.894,3.36,1,7.1,2694.0,,,,97.0,4.96,0,1,1,0,57.319,1977
1022,Bill McKenzie,27,CLR,5.0,,0,2,1,8,101,93,.921,2.41,0,0.8,199.0,,,,0.0,0.0,0,0,0,0,39.8,1977
1023,Gord McRae,28,TOR,2.0,,0,1,1,9,76,67,.882,4.53,0,0.1,119.0,,,,0.0,0.0,0,0,0,0,59.5,1977
1024,Gilles Meloche,26,CLE,51.0,,19,24,6,171,1548,1377,.890,3.47,2,7.3,2958.0,,,,101.0,-1.7,0,3,3,18,58.0,1977
1025,Phil Myre,28,ATF,43.0,,17,17,7,124,1087,963,.886,3.07,3,7.4,2420.0,,,,104.0,-5.12,0,2,2,6,56.279,1977
1026,Mike Palmateer,23,TOR,50.0,,23,18,8,154,1609,1455,.904,3.22,4,8.2,2873.0,,,,88.0,21.97,0,2,2,8,57.46,1977
1027,Bernie Parent*,31,PHI,61.0,,35,13,12,159,1582,1423,.899,2.71,5,12.6,3520.0,,,,92.0,14.02,0,0,0,0,57.705,1977
1028,Jim Pettie,23,BOS,1.0,,1,0,0,3,30,27,.900,3.00,0,0.2,60.0,,,,0.0,0.0,0,0,0,0,60.0,1977
1029,Michel Plasse,28,CLR,54.0,,12,29,9,190,1714,1524,.889,3.82,0,5.9,2982.0,,,,101.0,-2.55,0,1,1,0,55.222,1977
1030,Glenn Resch,28,NYI,46.0,,26,13,6,103,1241,1138,.917,2.28,4,11.3,2708.0,,,,76.0,32.72,0,1,1,2,58.87,1977
1031,Terry Richardson,23,DET,5.0,,1,3,0,18,137,119,.869,4.02,0,0.5,269.0,,,,0.0,0.0,0,0,0,2,53.8,1977
1032,Curt Ridley,25,VAN,37.0,,8,21,4,134,1037,903,.871,3.88,0,3.9,2070.0,,,,118.0,-20.59,0,0,0,4,55.946,1977
1033,Jim Rutherford,27,DET,48.0,,7,34,6,180,1351,1171,.867,3.95,0,4.9,2736.0,,,,122.0,-32.25,0,1,1,2,57.0,1977
1034,Bob Sauve,21,BUF,4.0,,1,2,0,11,71,60,.845,3.62,0,0.4,182.0,,,,0.0,0.0,0,0,0,0,45.5,1977
1035,Gary Simmons,32,LAK,19.0,,3,10,5,67,562,495,.881,3.73,1,2.3,1079.0,,,,109.0,-5.54,0,0,0,0,56.789,1977
1036,Al Smith,31,BUF,7.0,,0,3,0,19,116,97,.836,4.33,0,0.3,264.0,,,,0.0,0.0,0,0,0,0,37.714,1977
1037,Billy Smith*,26,NYI,36.0,,21,8,6,87,1032,945,.916,2.50,2,8.1,2086.0,,,,77.0,25.87,0,1,1,12,57.944,1977
1038,Gary Smith,32,MNS,36.0,,10,17,8,139,1171,1032,.881,4.00,1,3.6,2086.0,,,,109.0,-10.93,0,0,0,12,57.944,1977
1039,Doug Soetaert,21,NYR,12.0,,3,4,1,28,291,263,.904,2.95,1,1.8,569.0,,,,0.0,0.0,0,0,0,0,47.417,1977
1040,Ed Staniowski,21,STL,29.0,,10,16,1,108,804,696,.866,4.09,0,2.5,1583.0,,,,123.0,-20.07,0,0,0,0,54.586,1977
1041,Wayne Stephenson,32,PHI,21.0,,12,3,2,41,472,431,.913,2.31,3,4.4,1064.0,,,,79.0,10.62,0,0,0,4,50.667,1977
1042,Dave Tataryn,26,NYR,2.0,,1,1,0,10,43,33,.767,7.50,0,-0.3,80.0,,,,0.0,0.0,0,0,0,0,40.0,1977
1043,Wayne Thomas,29,TOR,33.0,,10,13,6,116,1055,939,.890,3.87,1,3.4,1799.0,,,,101.0,-0.62,0,1,1,4,54.515,1977
1044,Rogie Vachon*,31,LAK,68.0,,33,23,12,184,1896,1712,.903,2.73,8,14.3,4048.0,,,,89.0,23.36,0,1,1,2,59.529,1977
1045,Mike Veisor,24,CBH,3.0,,1,2,0,13,115,102,.887,4.33,0,0.2,180.0,,,,0.0,0.0,0,0,0,0,60.0,1977
1046,Gilles Villemure,36,CBH,6.0,,0,4,1,28,178,150,.843,5.41,0,-0.1,310.0,,,,0.0,0.0,0,0,0,0,51.667,1977
1047,Dunc Wilson,28,PIT,45.0,,18,19,7,129,1373,1244,.906,2.95,5,8.4,2622.0,,,,86.0,21.16,0,1,1,21,58.267,1977
1048,Bernie Wolfe,25,WSH,37.0,,7,15,9,114,942,828,.879,3.85,1,3.4,1777.0,,,,111.0,-10.98,0,1,1,2,48.027,1977
1049,Hardy Astrom,26,NYR,4.0,,2,2,0,14,124,110,.887,3.50,0,0.6,240.0,,,,0.0,0.0,0,0,0,0,60.0,1978
1050,Murray Bannerman,20,VAN,1.0,,0,0,0,0,7,7,1.000,0.00,0,0.1,20.0,,,,0.0,0.0,0,0,0,0,20.0,1978
1051,Jim Bedard,21,WSH,43.0,,11,23,7,152,1254,1102,.879,3.67,1,5.3,2488.0,,,,109.0,-12.62,0,2,2,4,57.86,1978
1052,Yves Belanger,25,STL,20.0,,7,11,0,70,518,448,.865,3.89,1,2.0,1080.0,,,,122.0,-12.43,0,1,1,0,54.0,1978
1053,Dan Bouchard,27,ATF,58.0,,25,12,19,153,1431,1278,.893,2.75,2,11.6,3337.0,,,,96.0,6.05,0,3,3,6,57.534,1978
1054,Gerry Cheevers*,37,BOS,21.0,,10,5,2,48,434,386,.889,2.66,1,3.9,1084.0,,,,100.0,0.24,0,1,1,14,51.619,1978
1055,John Davidson,24,NYR,34.0,,14,13,4,98,968,870,.899,3.18,1,5.2,1846.0,,,,91.0,9.59,0,0,0,10,54.294,1978
1056,Gerry Desjardins,33,BUF,3.0,,0,1,0,7,32,25,.781,3.79,0,0.2,111.0,,,,0.0,0.0,0,0,0,0,37.0,1978
1057,Ken Dryden*,30,MTL,52.0,,37,7,7,105,1338,1233,.922,2.05,5,13.7,3069.0,,,,71.0,43.71,0,2,2,0,59.019,1978
1058,Don Edwards,22,BUF,72.0,,38,16,17,185,1970,1785,.906,2.64,5,15.3,4206.0,,,,84.0,33.96,0,3,3,12,58.417,1978
1059,Gary Edwards,30,CLE,30.0,,6,18,5,128,895,767,.857,4.53,0,1.5,1697.0,,,,129.0,-28.52,0,1,1,4,56.567,1978
1060,Tony Esposito*,34,CBH,64.0,,28,22,14,168,1964,1796,.914,2.63,5,14.0,3833.0,,,,77.0,50.29,0,4,4,0,59.891,1978
1061,Doug Favell,32,CLR,47.0,,13,20,11,159,1426,1267,.888,3.59,1,6.0,2659.0,,,,100.0,-0.51,0,2,2,2,56.574,1978
1062,Ed Giacomin*,38,DET,9.0,,3,5,1,27,252,225,.893,3.14,0,1.5,515.0,,,,0.0,0.0,0,0,0,0,57.222,1978
1063,Gilles Gilbert,28,BOS,25.0,,15,6,2,56,489,433,.885,2.54,2,5.0,1324.0,,,,103.0,-1.65,0,1,1,8,52.96,1978
1064,Ron Grahame,27,BOS,40.0,,26,6,7,107,849,742,.874,2.76,3,8.1,2328.0,,,,113.0,-12.64,0,1,1,0,58.2,1978
1065,Doug Grant,29,STL,9.0,,3,3,2,24,231,207,.896,2.89,0,1.6,499.0,,,,0.0,0.0,0,0,0,0,55.444,1978
1066,Glen Hanlon,20,VAN,4.0,,1,2,1,9,94,85,.904,2.73,0,0.7,198.0,,,,0.0,0.0,0,0,0,2,49.5,1978
1067,Paul Harrison,22,MNS,27.0,,6,16,2,99,801,702,.876,3.83,1,3.0,1550.0,,,,111.0,-9.97,0,0,0,10,57.407,1978
1068,Denis Herron,25,PIT,60.0,,20,25,15,210,2125,1915,.901,3.57,0,8.1,3527.0,,,,89.0,26.18,0,1,1,6,58.783,1978
1069,Goran Hogosta,23,NYI,1.0,,0,0,0,0,4,4,1.000,0.00,0,0.1,9.0,,,,0.0,0.0,0,0,0,0,9.0,1978
