,season,Unnamed: 0,age,gp,gs,wins,losses,ties,goals_against,shots,saves,save_pct,goals_avg,shutouts,gps,minutes,quality_starts,quality_start_pct,really_bad_starts,ga_pct_minus,gs_above_avg,goals_scored,assists,points,plm,mpg,name,team
631,1968,1.0047770700636942,32,0.8976215098241985,,1.0951086956521738,0.5896739130434783,0.8157894736842105,0.927839278392784,0.8117952522255193,0.8002528445006322,0.9924337056997038,0.9570157573158966,0.0,0.8062970568104038,0.885481264328936,,,,1.5239327296248382,-14.35971588026382,,0.0,0.0,0.0,1.0155402706150574,Eddie Johnston,BOS
632,1968,1.0063694267515924,29,1.6670113753877973,,1.8532608695652173,1.3478260869565217,1.8355263157894737,1.6904469044690449,1.7293768545994066,1.7332490518331227,1.0090295870659196,0.9204630721406367,2.5135135135135136,1.6550308008213552,1.6760063141278612,,,,1.310047434238896,4.8127853881278515,,0.0,0.0,2.735294117647059,1.0350144890454127,Cesare Maniago,MNS
633,1968,1.0079617834394905,34,0.9617373319544984,,0.7581521739130435,0.842391304347826,1.4276315789473684,0.8515785157851579,0.8968842729970327,0.9013906447534766,1.0112423712480818,0.8639725586879623,0.4189189189189189,0.9972621492128679,0.9023753147667908,,,,1.2699439413540319,5.599188229325213,,5.166666666666667,5.166666666666667,0.0,0.9659100098122401,Seth Martin,STL
634,1968,1.0095541401273886,25,0.22440537745604963,,0.16847826086956522,0.25271739130434784,0.0,0.2796227962279623,0.19317507418397628,0.1845764854614412,0.9614547271494345,1.3125736949297888,0.4189189189189189,0.04243668720054757,0.19457285676701622,,,,0.0,0.0,,0.0,0.0,0.0,0.8925964055580969,Jack Norris,CBH
635,1968,1.0111464968152866,22,1.2182006204756979,,1.263586956521739,1.4320652173913044,1.019736842105263,1.1820418204182042,1.4361646884272998,1.461441213653603,1.0245190763410543,0.8274198735127024,1.6756756756756757,1.5277207392197125,1.3072499718119293,,,,1.0961621388529539,31.440385591070505,,5.166666666666667,5.166666666666667,5.24264705882353,1.1047175993926792,Bernie Parent*,PHI
636,1968,1.0127388535031847,26,1.4426059979317476,,1.7690217391304348,1.263586956521739,1.019736842105263,1.4870848708487086,1.3039317507418398,1.2857142857142858,0.9924337056997038,0.9570157573158966,0.8378378378378378,1.3155373032169748,1.4220130040966663,,,,1.5239327296248382,-22.664129883307957,,0.0,0.0,0.911764705882353,1.0147545672778095,Wayne Rutledge,LAK
637,1968,1.0143312101910829,38,1.1540847983453981,,0.842391304347826,1.4320652173913044,1.019736842105263,1.2583025830258303,1.0486646884272997,1.0278128950695322,0.9857953531532174,1.0201522135277092,0.8378378378378378,0.891170431211499,1.1266583981658962,,,,1.6041397153945665,-25.935565702688976,,0.0,0.0,0.0,1.0049893972291588,Terry Sawchuk*,LAK
638,1968,1.015923566878981,36,0.16028955532574973,,0.16847826086956522,0.08423913043478261,0.40789473684210525,0.16523165231652318,0.1460311572700297,0.14412136536030343,0.9935400977907849,0.8672955300675314,0.0,0.19096509240246407,0.17418348554891572,,,,0.0,0.0,,0.0,0.0,0.0,1.1186918944623003,Don Simmons,NYR
639,1968,1.017515923566879,23,0.6732161323681489,,0.16847826086956522,0.9266304347826086,0.8157894736842105,0.7626076260762608,0.7382047477744808,0.7357774968394437,1.0034976266105144,1.0600278700825383,0.4189189189189189,0.48802190280629704,0.658285413612959,,,,1.376886589047003,-3.0197869101978676,,5.166666666666667,5.166666666666667,0.911764705882353,1.006635632792916,Gary Smith,OAK
640,1968,1.019108280254777,22,1.2502585315408479,,1.7690217391304348,1.263586956521739,0.40789473684210525,1.1693316933169333,1.217692878338279,1.222503160556258,1.0101359791570006,0.8240969021331332,1.6756756756756757,1.5065023956194388,1.2967640094711919,,,,1.2833117723156533,5.976661593099946,,0.0,0.0,0.4558823529411765,1.0677521280974032,Rogie Vachon*,MTL
641,1968,1.0207006369426752,27,0.1282316442605998,,0.08423913043478261,0.16847826086956522,0.0,0.10168101681016811,0.13913204747774482,0.14285714285714285,1.033370213069703,0.7975131310965805,0.4189189189189189,0.14852840520191649,0.11651069267486,,,,0.0,0.0,,0.0,0.0,0.0,0.9353611157711541,Gilles Villemure,NYR
642,1968,1.0222929936305734,29,0.16028955532574973,,0.08423913043478261,0.25271739130434784,0.20394736842105263,0.22878228782287824,0.15752967359050446,0.1504424778761062,0.9614547271494345,1.3358344945867724,0.0,0.04243668720054757,0.1567068816476867,,,,0.0,0.0,,0.0,0.0,0.0,1.0064485605697617,Carl Wetzel,MNS
643,1968,1.0238853503184713,38,1.2823164426059979,,1.7690217391304348,0.5896739130434783,1.631578947368421,0.927839278392784,1.0774109792284867,1.0922882427307206,1.0200935079767302,0.6579483331546789,2.5135135135135136,1.9096509240246407,1.2880257075205774,,,,1.1496334626994393,18.511922881785885,,0.0,0.0,2.2794117647058827,1.0340417134850108,Gump Worsley*,MTL
644,1969,0.9720754716981133,28,0.2700507614213198,,0.0,0.3007915567282322,0.24675324675324678,0.31112765165612205,0.21408816198313244,0.2042857142857143,0.9532986111111109,1.5224856909239577,0.0,0.025299600532623173,0.2086498160587148,,,,0.0,0.0,,0.0,0.0,0.0,0.8586774846330114,Garry Bauman,MNS
645,1969,0.9735849056603774,34,1.9289340101522843,,1.0026385224274408,3.108179419525066,1.9740259740259742,2.234462225530331,2.0876839553385462,2.072857142857143,0.9917824074074072,1.1358226583083493,0.0,1.5938748335552597,2.0023427347767995,,,,1.5137751303052867,-35.6636528028933,,0.0,0.0,0.0,1.153665668739501,Les Binkley,PIT
646,1969,0.9750943396226415,44,0.7715736040609137,,0.6015831134564644,0.4010554089709763,0.7402597402597403,0.5232601414216598,0.5267866288797077,0.5271428571428571,0.9994791666666665,0.9873716725719996,1.2459016393442621,0.5818908122503329,0.5404030235920714,,,,1.4005956813104987,0.8589511754068714,,0.0,0.0,0.0,0.7783937344656064,Johnny Bower*,TOR
647,1969,0.9766037735849057,28,0.11573604060913704,,0.0,0.20052770448548815,0.0,0.12727949385932266,0.08823027281729094,0.08428571428571428,0.9543981481481479,1.33260652312165,0.0,0.050599201065246346,0.09736991416073357,,,,0.0,0.0,,0.0,0.0,0.0,0.9350141674724955,Jacques Caron,LAK
648,1969,0.9781132075471698,28,2.0060913705583756,,2.70712401055409,1.2031662269129288,3.207792207792208,2.0506140677335316,2.1253115716870967,2.132857142857143,1.0016782407407403,0.9666575815390206,1.8688524590163933,2.352862849533955,2.1623075937551475,,,,1.3581533879374534,18.141048824593124,,0.0,0.0,5.659574468085106,1.1979048802118322,Gerry Cheevers*,BOS
649,1969,0.979622641509434,26,1.3502538071065988,,1.1029023746701847,1.503957783641161,0.7402597402597403,1.4283587644212876,1.259876395670434,1.2428571428571429,0.9851851851851848,1.1496320523303354,0.0,0.9866844207723037,1.2644178853158117,,,,1.5986597170513774,-40.92043399638335,,0.0,0.0,0.0,1.0407234427116343,Roger Crozier,DET
650,1969,0.9811320754716981,25,1.1187817258883248,,1.0026385224274408,1.303430079155673,0.7402597402597403,1.2162262746557497,1.2404138354901493,1.2428571428571429,1.0005787037037035,1.1047515217588808,1.2459016393442621,0.9613848202396805,1.1211450116221608,,,,1.3864482501861504,5.875226039783,,0.0,0.0,0.8085106382978723,1.1137141344660284,Joe Daley,PIT
651,1969,0.9826415094339622,30,2.0446700507614213,,2.1055408970976255,2.2058047493403694,1.7272727272727273,2.2061778935615926,2.183699252227951,2.1814285714285715,0.9972800925925924,1.0874897792313982,1.2459016393442621,1.8468708388814914,2.0691106759155886,,,,1.4288905435591956,-5.4629294755877025,,4.75,4.75,0.8085106382978723,1.1246537220855448,Denis DeJordy,CBH
652,1969,0.9841509433962264,24,2.3532994923857866,,1.9050131926121374,2.907651715039578,2.220779220779221,2.672869371045776,2.3938949021750267,2.3657142857142857,0.987384259259259,1.118560915780867,2.4918032786885242,2.023968042609854,2.4307703570840276,,,,1.5845122859270289,-67.7884267631103,,4.75,4.75,2.4255319148936167,1.1479554444326106,Gerry Desjardins,LAK
653,1969,0.9856603773584905,27,1.1573604060913705,,1.2031662269129288,1.1029023746701847,0.49350649350649356,1.1172311127651655,1.082118346023833,1.0785714285714285,0.9950810185185183,1.1082038702643773,1.8688524590163933,0.8601864181091878,1.0258615956220145,,,,1.4571854058078926,-8.520795660036164,,4.75,4.75,0.0,0.9851038543750442,Dave Dryden,CBH
654,1969,0.9871698113207548,21,0.03857868020304568,,0.0,0.0,0.0,0.0,0.002595008024037969,0.002857142857142857,1.0995370370370368,0.0,0.0,0.0,0.0027819975474495306,,,,0.0,0.0,,0.0,0.0,0.0,0.08014349904407787,Gary Edwards,STL
655,1969,0.9886792452830189,33,0.03857868020304568,,0.0,0.10026385224274408,0.0,0.04242649795310755,0.04281763239662649,0.04285714285714286,0.9994791666666665,1.0357045516489507,0.0,0.050599201065246346,0.04172996321174296,,,,0.0,0.0,,0.0,0.0,0.0,1.202152485661168,Marv Edwards,PIT
656,1969,0.990188679245283,31,1.5431472081218274,,1.8047493403693933,1.1029023746701847,1.4805194805194806,1.2586527726088574,1.3545941885478199,1.3642857142857143,1.0060763888888886,0.880348868901608,2.4918032786885242,1.796271637816245,1.4591577136372789,,,,1.315711094564408,23.29475587703435,,0.0,0.0,0.0,1.0508816312154712,Roy Edwards,DET
657,1969,0.9916981132075472,25,0.5015228426395939,,0.5013192612137204,0.4010554089709763,0.9870129870129871,0.48083364346855223,0.5436541810359545,0.55,1.010474537037037,0.9493958390115381,1.2459016393442621,0.5818908122503329,0.5160605450518879,,,,1.2449739389426655,15.254972875226036,,0.0,0.0,0.0,1.1435876237347082,Tony Esposito*,MTL
658,1969,0.9932075471698113,23,0.8101522842639594,,0.3007915567282322,1.2031662269129288,1.2337662337662338,1.004093784890212,0.9484754327858776,0.9428571428571428,0.9928819444444442,1.2359407649677479,0.6229508196721311,0.5312916111850866,0.8283397697530978,,,,1.499627699180938,-13.502712477396019,,0.0,0.0,1.6170212765957446,1.1363146011964582,Doug Favell,PHI
659,1969,0.9947169811320755,30,2.3532994923857866,,2.807387862796834,2.0052770448548816,2.7142857142857144,2.2768887234834385,2.435415030559634,2.4514285714285715,1.0049768518518516,0.9701099300445172,1.8688524590163933,2.5805592543275635,2.391822391419734,,,,1.315711094564408,38.515370705244116,,0.0,0.0,0.8085106382978723,1.1295625114019945,Bruce Gamble,TOR
660,1969,0.9962264150943396,29,2.7005076142131976,,3.810026385224275,2.3060686015831138,1.7272727272727273,2.474879047264607,2.5560829036773995,2.5642857142857145,1.0016782407407403,0.8838012174071046,4.360655737704918,3.5166444740346208,2.8578069806175304,,,,1.3723008190618018,19.721518987341767,,0.0,0.0,0.8085106382978723,1.176105848471843,Ed Giacomin*,NYR
661,1969,0.9977358490566037,37,1.581725888324873,,1.9050131926121374,1.2031662269129288,1.9740259740259742,1.2020841086713807,1.5401372622665346,1.5742857142857143,1.0203703703703701,0.749159625692741,4.9836065573770485,2.3781624500665783,1.6351190585134616,,,,1.1034996276991809,81.80650994575042,,9.5,9.5,8.085106382978722,1.1488770946716174,Glenn Hall*,STL
662,1969,0.999245283018868,35,0.5401015228426396,,0.3007915567282322,0.8021108179419526,0.49350649350649356,0.6788239672497208,0.5073240686994229,0.49,0.9642939814814813,1.277368947033706,0.0,0.303595206391478,0.5417940223657961,,,,1.8957557706626953,-41.6763110307414,,0.0,0.0,0.0,1.1148561793274063,Charlie Hodge,OAK
663,1969,1.0007547169811322,22,0.03857868020304568,,0.0,0.0,0.0,0.0,0.0012975040120189844,0.0014285714285714286,1.0995370370370368,0.0,0.0,0.0,0.002086498160587148,,,,0.0,0.0,,0.0,0.0,0.0,0.06010762428305841,Robbie Irons,STL
664,1969,1.0022641509433963,33,0.9258883248730964,,1.503957783641161,0.6015831134564644,0.7402597402597403,1.0465202828433195,0.9367978966777069,0.9257142857142857,0.987384259259259,1.0667756881984192,1.2459016393442621,0.9107856191744342,1.0008236176949687,,,,1.5845122859270289,-26.661844484629288,,4.75,4.75,0.0,1.2013109789212053,Eddie Johnston,BOS
665,1969,1.0037735849056604,22,0.03857868020304568,,0.0,0.0,0.0,0.0,0.005190016048075938,0.005714285714285714,1.0995370370370368,0.0,0.0,0.025299600532623173,0.006259494481761444,,,,0.0,0.0,,0.0,0.0,0.0,0.18032287284917523,Joe Junkin,BOS
666,1969,1.0052830188679245,30,2.4690355329949236,,1.8047493403693933,3.4089709762532983,2.4675324675324677,2.8001488649050983,2.6988083449994877,2.6885714285714286,0.9950810185185183,1.1358226583083493,0.6229508196721311,2.023968042609854,2.5093617877994765,,,,1.4713328369322412,-24.63471971066907,,0.0,0.0,4.8510638297872335,1.1295224396524726,Cesare Maniago,MNS
667,1969,1.0067924528301886,26,0.11573604060913704,,0.10026385224274408,0.0,0.0,0.14142165984369184,0.083040256769215,0.07714285714285714,0.9280092592592591,2.0714091032979014,0.0,-0.050599201065246346,0.06954993868623827,,,,0.0,0.0,,0.0,0.0,0.0,0.667855813409062,Jack Norris,CBH
668,1969,1.008301886792453,21,0.03857868020304568,,0.0,0.10026385224274408,0.0,0.028284331968738367,0.04022262437258852,0.041428571428571426,1.0280671296296295,0.6973743981102934,0.0,0.050599201065246346,0.041034463824880574,,,,0.0,0.0,,0.0,0.0,0.0,1.1821166109001486,Ted Ouimet,STL
669,1969,1.009811320754717,23,2.2375634517766496,,1.7044854881266491,2.3060686015831138,3.9480519480519485,2.1354670636397466,2.60668556014614,2.6542857142857144,1.017071759259259,0.9321340964840557,0.6229508196721311,2.681757656458056,2.3347914416970186,,,,1.1600893521965747,114.48101265822781,,0.0,0.0,3.234042553191489,1.1596563952930459,Bernie Parent*,PHI
670,1969,1.0113207547169811,40,1.4274111675126904,,1.8047493403693933,1.2031662269129288,1.4805194805194806,0.9899516189058428,1.5219722060982688,1.5757142857142856,1.0335648148148144,0.6766603070773145,3.1147540983606556,2.3275632490013316,1.486977689111774,,,,0.9195830230826507,129.56419529837248,,0.0,0.0,0.8085106382978723,1.157752987190749,Jacques Plante*,STL
671,1969,1.0128301886792452,23,0.5015228426395939,,0.0,0.6015831134564644,0.9870129870129871,0.6788239672497208,0.4424488680984737,0.4185714285714286,0.9445023148148147,1.532842736440447,0.0,0.050599201065246346,0.45068360268682395,,,,2.1645569620253164,-57.41229656419529,,0.0,0.0,0.0,0.9987082133377765,Fern Rivard,MNS
672,1969,1.0143396226415093,27,0.6558375634517766,,0.5013192612137204,1.1029023746701847,0.24675324675324678,0.8061034611090435,0.6318844538532454,0.6142857142857143,0.9708912037037035,1.2808212955392024,0.0,0.35419440745672437,0.6405549353002544,,,,1.8108711839166045,-42.329113924050624,,0.0,0.0,0.8085106382978723,1.0854635510529909,Wayne Rutledge,LAK
673,1969,1.0158490566037737,39,0.5015228426395939,,0.4010554089709763,0.5013192612137204,0.7402597402597403,0.39598064756233714,0.41260627582203707,0.4142857142857143,1.0027777777777775,0.9079676569455801,0.0,0.5312916111850866,0.4451196075919249,,,,1.3581533879374534,4.054249547920433,,0.0,0.0,0.0,0.9863861503597495,Terry Sawchuk*,DET
674,1969,1.0173584905660378,37,0.19289340101522842,,0.10026385224274408,0.20052770448548815,0.24675324675324678,0.11313732787495347,0.13104790521391743,0.13285714285714287,1.0126736111111108,0.8078495502861816,0.0,0.20239680426098539,0.14257737430678843,,,,0.0,0.0,,0.0,0.0,0.0,0.8214708652017982,Don Simmons,NYR
675,1969,1.0188679245283019,23,0.2700507614213198,,0.10026385224274408,0.20052770448548815,0.24675324675324678,0.22627465574990693,0.2244681940792843,0.22428571428571428,0.9983796296296293,1.0011810665939858,0.0,0.22769640479360856,0.23021029705144866,,,,0.0,0.0,,0.0,0.0,2.829787234042553,0.9474163739495667,Al Smith,TOR
676,1969,1.020377358490566,24,2.083248730964467,,2.2058047493403694,2.1055408970976255,1.7272727272727273,2.093040565686639,2.022808754737597,2.0157142857142856,0.9950810185185183,1.0218951576269646,2.4918032786885242,2.0745672436750997,2.0864981605871478,,,,1.4571854058078926,-17.0759493670886,,9.5,9.5,2.829787234042553,1.1131130582231976,Gary Smith,OAK
677,1969,1.02188679245283,23,1.3888324873096447,,2.2058047493403694,0.9023746701846966,0.7402597402597403,1.38593226646818,1.2988015160310036,1.29,0.9917824074074072,0.9908240210774962,1.2459016393442621,1.4926764314247671,1.425078243681022,,,,1.5137751303052867,-21.164556962025312,,0.0,0.0,0.8085106382978723,1.1403818837729451,Rogie Vachon*,MTL
678,1969,1.0233962264150944,28,0.15431472081218273,,0.20052770448548815,0.10026385224274408,0.24675324675324678,0.12727949385932266,0.1492129613821832,0.15142857142857144,1.013773148148148,0.7767784137367131,0.0,0.22769640479360856,0.16691985284697183,,,,0.0,0.0,,0.0,0.0,0.0,1.202152485661168,Gilles Villemure,NYR
679,1969,1.0249056603773585,28,0.03857868020304568,,0.0,0.10026385224274408,0.0,0.05656866393747673,0.03503260832451258,0.032857142857142856,0.9368055555555553,1.380939402198601,0.0,0.025299600532623173,0.04172996321174296,,,,0.0,0.0,,0.0,0.0,0.0,1.202152485661168,Ernie Wakely,MTL
680,1969,1.0264150943396226,39,1.1573604060913705,,1.9050131926121374,0.5013192612137204,0.9870129870129871,0.9050986229996277,1.0405982176392257,1.0542857142857143,1.011574074074074,0.7802307622422094,3.1147540983606556,1.6697736351531292,1.1837399564397753,,,,1.2308265078183172,32.91500904159131,,0.0,0.0,0.0,1.1366952828169177,Gump Worsley*,MTL
681,1969,1.0279245283018867,21,0.5401015228426396,,0.4010554089709763,0.7018469656992085,0.49350649350649356,0.7636769631559359,0.583876805408543,0.5657142857142857,0.9675925925925923,1.443081675297538,0.0,0.151797603195739,0.5390120248183465,,,,1.8533134772896498,-43.66907775768534,,0.0,0.0,0.8085106382978723,1.1091259191457548,Chris Worthy,OAK
682,1970,0.9763779527559056,35,0.95625,,0.9315068493150686,1.2109589041095892,0.18681318681318682,1.0251908396946565,0.7905117091691026,0.7678591165309656,0.9843157757155926,0.9812101051874494,1.4782608695652175,0.7224435590969457,0.9182799634034767,,,,1.8196788801976123,-30.133333333333333,,1.8888888888888888,1.8888888888888888,0.0,0.989617597480111,Les Binkley,PIT
683,1970,0.9778095919828204,45,0.035416666666666666,,0.0,0.09315068493150686,0.0,0.0648854961832061,0.04340960252662702,0.041336624544081345,0.9643183897529735,1.5283646498246877,0.0,0.0,0.037328453796889295,,,,0.0,0.0,,0.0,0.0,0.0,1.0861590328499215,Johnny Bower*,TOR
684,1970,0.9792412312097352,27,0.24791666666666667,,0.1863013698630137,0.3726027397260274,0.0,0.3374045801526717,0.24789167758626482,0.2392513723611981,0.9776499803947196,1.3235637867481795,0.0,0.022576361221779553,0.22397072278133578,,,,0.0,0.0,,0.0,0.0,0.0,0.93100121500731,Ken Broderick,MNS
685,1970,0.98067287043665,29,1.4520833333333334,,2.2356164383561645,0.7452054794520548,1.4945054945054945,1.4015267175572519,1.527332594160535,1.539476108020484,1.0209776499803946,0.8314303695046301,1.9710144927536233,1.6254980079681278,1.4831838975297347,,,,1.2877727459860024,16.15,,0.0,0.0,1.1623931623931623,1.0525967187348588,Gerry Cheevers*,BOS
686,1970,0.9821045096635648,27,1.2041666666666666,,1.4904109589041097,0.5589041095890411,1.6813186813186813,1.0770992366412213,1.1823404898699728,1.1924989868474376,1.022088615867207,0.8100332644070843,0.0,1.309428950863214,1.1671363220494053,,,,1.2737752161383287,13.516666666666666,,0.0,0.0,0.0,0.9988318466087878,Roger Crozier,DET
